txn_id,client_id,adviser_id,product_id,txn_date,gross_amount,fee_amount,currency,is_refund
T0000332,C00305,ADV047,PRD0008,2025-04-19,1160.28,9.42,GBP,N
T0000333,C00476,ADV027,PRD0019,2024-03-11,1817.24,32.91,GBP,N
T0000334,C00301,ADV047,PRD0023,2024-08-23,-831.32,-35.87,GBP,Y
T0000335,C00050,ADV044,PRD0016,2025-02-01,2910.75,68.4,GBP,N
T0000336,C00030,ADV050,PRD0022,17/09/2024,5058.85,136.47,GBP,N
T0000337,C00288,ADV055,PRD0005,05/04/2025,6650.17,85.08,GBP,N
T0000338,C00009,ADV012,PRD0016,2024-06-08,1149.8,25.82,GBP,N
T0000339,C00255,ADV021,PRD0035,19/09/2024,7353.71,75.28,GBP,N
T0000340,C00492,ADV056,PRD0023,2024-04-26,1514.65,38.49,GBP,N
T0000341,C00113,ADV048,PRD0011,2024-05-21,2572.91,8.01,GBP,N
T0000342,C00250,ADV023,PRD0017,2024-09-09,2374.41,9.97,GBP,N
T0000343,C00457,ADV002,PRD0039,2025-06-02,-14024.49,-560.88,GBP,Y
T0000344,C00088,ADV045,PRD0025,09/08/2024,4234.59,69.52,GBP,N
T0000345,C00256,ADV016,PRD0015,06/04/2025,21914.94,642.01,GBP,N
T0000346,C00293,ADV027,PRD0020,2024-06-20,8497.1,126.58,GBP,N
T0000347,C00437,ADV006,PRD0033,2024-04-17,2941.8,87.06,GBP,N
T0000348,C00063,ADV006,PRD0003,2024-11-17,5164.1,48.47,GBP,N
T0000349,C00401,ADV054,PRD0025,12/04/2025,11694.48,102.24,GBP,N
T0000350,C00390,ADV021,PRD0006,2024-11-27,1748.42,56.44,GBP,N
T0000351,C00224,ADV004,PRD0025,2025-06-14,2427.69,64.35,GBP,N
T0000352,C00299,ADV054,PRD0008,2025-01-22,3559.5,7.12,GBP,N
T0000353,C00461,ADV049,PRD0011,2024-07-04,2793.14,32.02,GBP,N
T0000354,C00493,ADV047,PRD0008,2024-07-09,2940.91,61.4,GBP,N
T0000355,C00340,ADV023,PRD0017,2024-06-05,15734.54,578.07,GBP,N
T0000356,C00452,ADV059,PRD0014,2024-10-13,4185.3,92.41,GBP,N
T0000357,C00333,ADV057,PRD0032,2025-02-16,2805.69,58.59,GBP,N
T0000358,C00231,ADV003,PRD0038,2024-01-13,2635.77,18.98,GBP,N
T0000359,C00050,ADV044,PRD0024,2025-09-17,1161.56,39.07,GBP,N
T0000360,C00062,ADV006,PRD0040,2025-05-09,7318.31,217.89,GBP,N
T0000361,C00498,ADV014,PRD0035,2024-04-07,2153.38,4.31,GBP,N
T0000362,C00461,ADV049,PRD0020,2024-03-07,76981.75,1799.7,GBP,N
T0000363,C00438,ADV057,PRD0026,2024-03-26,5443.44,10.89,GBP,N
T0000364,C00419,ADV003,PRD0015,09/03/2025,2239.66,43.8,GBP,N
T0000365,C00113,ADV048,PRD0030,2024-06-13,1303.22,14.79,GBP,N
T0000366,C00198,ADV038,PRD0011,16/08/2024,2459.61,55.36,GBP,N
T0000367,C00081,ADV056,PRD0039,17/04/2024,5173.44,24.32,GBP,N
T0000368,C00164,ADV003,PRD0033,2024-08-21,2221.78,55.06,GBP,N
T0000369,C00325,ADV053,PRD0007,2024-08-28,6296.29,45.03,GBP,N
T0000370,C00027,ADV044,PRD0032,18/02/2024,6623.03,110.01,GBP,N
T0000371,C00430,ADV021,PRD0003,27/11/2024,5928.2,66.33,GBP,N
T0000372,C00274,ADV024,PRD0016,29/03/2024,5689.72,54.85,GBP,N
T0000373,C00308,ADV037,PRD0006,30/10/2025,3713.32,117.41,GBP,N
T0000374,C00425,ADV053,PRD0040,18/03/2024,2092.25,42.96,GBP,N
T0000375,C00086,ADV030,PRD0020,2025-02-01,1275.75,41.83,GBP,N
T0000376,C00197,ADV004,PRD0030,17/06/2025,923.9,17.12,GBP,N
T0000377,C00211,ADV006,PRD0004,29/12/2024,2494.8,58.54,GBP,N
T0000378,C00226,ADV041,PRD0034,2024-04-10,6497.2,220.81,GBP,N
T0000379,C00004,ADV015,PRD0035,15/12/2025,3633.28,66.33,GBP,N
T0000380,C00192,ADV037,PRD0011,2024-02-05,1507.86,22.9,GBP,N
T0000381,C00335,ADV026,PRD0037,12/06/2025,7945.47,83.69,GBP,N
T0000382,C00260,ADV001,PRD0037,2024-05-08,1591.66,22.68,GBP,N
T0000383,C00050,ADV044,PRD0017,06/07/2025,1348.14,38.67,GBP,N
T0000384,C00135,ADV019,PRD0034,04/06/2025,1576.16,37.23,GBP,N
T0000385,C00087,ADV010,PRD0025,2024-04-10,2066.33,39.3,GBP,N
T0000386,C00478,ADV026,PRD0019,2025-04-30,3388.89,77.7,GBP,N
T0000387,C00440,ADV001,PRD0024,2025-08-16,1261.85,35.18,GBP,N
T0000388,C00200,ADV023,PRD0001,2025-04-01,917.06,25.51,GBP,N
T0000389,C00322,ADV002,PRD0036,01/12/2024,5247.47,53.86,GBP,N
T0000390,C00078,ADV025,PRD0032,2024-04-05,4521.79,48.48,GBP,N
T0000391,C00438,ADV057,PRD0020,2024-12-01,5423.11,201.91,GBP,N
T0000392,C00340,ADV023,PRD0019,2025-12-08,6880.54,136.66,GBP,N
T0000393,C00103,ADV036,PRD0032,29/03/2024,3784.91,102.35,GBP,N
T0000394,C00197,ADV004,PRD0010,03/05/2024,16464.28,238.43,GBP,N
T0000395,C00058,ADV019,PRD0030,13/02/2025,3039.52,22.54,GBP,N
T0000396,C00209,ADV047,PRD0011,2024-04-18,3446.58,40.38,GBP,N
T0000397,C00037,ADV053,PRD0038,2024-12-11,10992.85,331.39,GBP,N
T0000398,C00076,ADV013,PRD0040,2024-02-23,5067.96,77.08,GBP,N
T0000399,C00212,ADV025,PRD0023,29/08/2024,3165.3,95.95,GBP,N
T0000400,C00201,ADV047,PRD0021,26/09/2024,3583.31,89.3,GBP,N
T0000401,C00320,ADV006,PRD0028,01/09/2025,1332.78,9.48,GBP,N
T0000402,C00355,ADV007,PRD0022,13/10/2025,6379.35,72.39,GBP,N
T0000403,C00336,ADV005,PRD0019,2025-07-23,3007.75,66.02,GBP,N
T0000404,C00445,ADV054,PRD0026,18/02/2024,5272.48,186.95,GBP,N
T0000405,C00105,ADV007,PRD0033,2024-12-06,11202.43,307.2,GBP,N
T0000406,C00411,ADV024,PRD0028,2024-12-27,7005.09,14.01,GBP,N
T0000407,C00132,ADV053,PRD0012,07/05/2024,-4536.94,-114.36,GBP,Y
T0000408,C00154,ADV038,PRD0030,03/10/2025,-5045.45,-87.36,GBP,Y
T0000409,C00477,ADV028,PRD0039,29/04/2025,4060.47,88.93,GBP,N
T0000410,C00131,ADV009,PRD0004,2024-09-06,15239.52,434.33,GBP,N
T0000411,C00162,ADV051,PRD0012,05/09/2025,724.67,6.94,GBP,N
T0000412,C00106,ADV021,PRD0018,2025-05-15,2470.99,75.12,GBP,N
T0000413,C00108,ADV021,PRD0010,01/05/2024,-1817.58,-32.44,GBP,Y
T0000414,C00223,ADV005,PRD0034,07/08/2024,5193.72,50.47,GBP,N
T0000415,C00320,ADV006,PRD0038,09/08/2024,3105.54,78.82,GBP,N
T0000416,C00343,ADV014,PRD0034,09/12/2025,3956.59,41.27,GBP,N
T0000417,C00026,ADV045,PRD0039,12/05/2024,18678.69,200.35,GBP,N
T0000418,C00245,ADV032,PRD0006,2024-01-05,4607.21,56.06,GBP,N
T0000419,C00298,ADV057,PRD0031,17/09/2025,7542.03,189.53,GBP,N
T0000420,C00343,ADV014,PRD0013,2024-05-17,2593.08,78.24,GBP,N
T0000421,C00236,ADV030,PRD0039,01/10/2025,2048.26,30.44,GBP,N
T0000422,C00392,ADV024,PRD0021,2025-12-07,1546.07,61.12,GBP,N
T0000423,C00025,ADV015,PRD0008,11/01/2024,12289.02,225.31,GBP,N
T0000424,C00224,ADV004,PRD0026,2024-01-11,1433.53,36.12,GBP,N
T0000425,C00062,ADV006,PRD0019,20/03/2024,2452.82,56.39,GBP,N
T0000426,C00075,ADV003,PRD0016,28/06/2024,25809.39,503.92,GBP,N
T0000427,C00464,ADV056,PRD0039,2024-09-25,5073.43,41.03,GBP,N
T0000428,C00059,ADV006,PRD0039,10/08/2025,3795.17,79.7,GBP,N
T0000429,C00240,ADV050,PRD0005,2024-09-27,3024.74,41.42,GBP,N
T0000430,C00032,ADV027,PRD0028,02/08/2024,1384.75,16.2,GBP,N
T0000431,C00383,ADV059,PRD0031,24/04/2024,5056.86,45.27,GBP,N
T0000432,C00154,ADV038,PRD0022,2024-04-06,8740.91,194.85,GBP,N
T0000433,C00087,ADV010,PRD0017,2024-12-10,1722.94,25.94,GBP,N
T0000434,C00293,ADV027,PRD0010,2024-09-01,2431.79,49.58,GBP,N
T0000435,C00343,ADV014,PRD0001,29/07/2025,14950.27,203.93,GBP,N
T0000436,C00096,ADV050,PRD0030,2025-09-15,2685.3,17.2,GBP,N
T0000437,C00095,ADV023,PRD0018,07/01/2024,6934.71,61.83,GBP,N
T0000438,C00453,ADV033,PRD0011,04/07/2024,25489.48,820.18,GBP,N
T0000439,C00454,ADV055,PRD0018,2025-09-13,1772.63,45.37,GBP,N
T0000440,C00184,,PRD0027,19/07/2024,3433.31,77.65,GBP,N
T0000441,C00157,ADV049,PRD0009,20/09/2025,1704.05,43.83,GBP,N
T0000442,C00037,ADV053,PRD0005,07/03/2025,550.17,4.33,GBP,N
T0000443,C00272,ADV025,PRD0004,2025-06-03,11202.37,316.04,GBP,N
T0000444,C00209,ADV047,PRD0024,2025-06-13,6136.53,21.23,GBP,N
T0000445,C00174,ADV046,PRD0026,2024-02-07,2888.11,39.16,GBP,N
T0000446,C00022,ADV060,PRD0012,2024-04-26,5403.86,70.25,GBP,N
T0000447,C00259,ADV011,,2024-04-13,2226.75,31.07,GBP,N
T0000448,C00150,ADV027,PRD0007,2024-08-15,1079.86,2.16,GBP,N
T0000449,C00030,ADV050,PRD0001,2024-07-01,2138.01,63.68,GBP,N
T0000450,C00005,ADV048,PRD0022,30/10/2025,1930.49,3.95,GBP,N
T0000451,C00367,ADV040,PRD0015,2024-02-20,1567.73,43.45,GBP,N
T0000452,C00150,ADV027,PRD0040,2024-03-22,9060.7,209.29,GBP,N
T0000453,C00317,ADV008,PRD0019,19/04/2024,1770.65,38.43,GBP,N
T0000454,C00302,ADV004,PRD0001,22/10/2024,1437.67,24.18,GBP,N
T0000455,C00050,ADV044,PRD0010,2024-09-13,4255.36,60.0,GBP,N
T0000456,C00328,ADV055,PRD0001,2025-01-22,5400.12,60.78,GBP,N
T0000457,C00405,ADV031,PRD0029,2025-07-13,14980.89,496.63,GBP,N
T0000458,C00277,ADV012,PRD0012,2025-02-12,4594.28,68.04,GBP,N
T0000459,C00213,ADV012,PRD0038,2024-12-31,1129.06,12.54,GBP,N
T0000460,C00495,ADV035,PRD0007,02/05/2025,1693.71,47.96,GBP,N
T0000461,C00335,ADV026,PRD0029,2024-02-03,8168.07,325.29,GBP,N
T0000462,C00323,ADV022,PRD0013,2025-08-17,2071.19,13.95,GBP,N
T0000463,C00048,ADV056,PRD0037,01/09/2024,5447.07,98.75,GBP,N
T0000464,C00009,ADV022,PRD0014,2024-03-12,17858.96,317.21,GBP,N
T0000465,C00072,ADV047,PRD0008,2025-08-02,1037.43,8.75,GBP,N
T0000466,C00023,ADV050,PRD0007,07/04/2025,1004.61,7.23,GBP,N
T0000467,C00167,ADV059,PRD0004,29/02/2024,3045.48,73.64,GBP,N
T0000468,C00270,ADV039,PRD0026,2025-01-12,3531.86,62.97,GBP,N
T0000469,C00270,ADV039,PRD0027,2025-11-25,7714.98,202.15,GBP,N
T0000470,C00409,ADV047,PRD0019,2025-03-20,914.77,4.12,GBP,N
T0000471,C00271,ADV046,PRD0029,2025-04-19,6056.13,41.58,GBP,N
T0000472,C00081,ADV056,PRD0039,14/08/2025,2929.94,30.58,GBP,N
T0000473,C00007,ADV020,PRD0011,25/01/2025,849.62,14.71,GBP,N
T0000474,C00157,ADV049,PRD0006,08/09/2025,2920.43,62.55,GBP,N
T0000475,C00307,ADV045,PRD0034,2025-10-15,5459.79,81.08,GBP,N
T0000476,C00039,ADV034,PRD0004,09/03/2025,16740.09,33.48,GBP,N
T0000477,C00063,ADV006,PRD0036,04/07/2024,2102.92,22.24,GBP,N
T0000478,C00377,ADV026,PRD0037,2024-02-23,6607.69,229.6,GBP,N
T0000479,C00133,ADV016,,19/08/2025,1158.55,13.05,GBP,N
T0000480,C00304,ADV024,PRD0013,2024-11-25,8990.7,199.47,GBP,N
T0000481,C00495,ADV035,PRD0026,19/08/2025,3909.51,53.96,GBP,N
T0000482,C00104,ADV022,PRD0039,29/04/2025,13919.43,310.75,GBP,N
T0000483,C00057,ADV023,PRD0007,2024-01-13,1140.57,30.7,GBP,N
T0000484,C00043,ADV054,PRD0014,31/12/2025,1357.5,2.72,GBP,N
T0000485,C00196,ADV016,PRD0034,2024-06-02,839.84,13.56,GBP,N
T0000486,C00212,ADV025,PRD0021,2024-01-21,16600.24,542.06,GBP,N
T0000487,C00332,ADV044,PRD0023,03/06/2025,2423.95,25.47,GBP,N
T0000488,C00095,ADV023,PRD0004,2024-09-24,755.93,8.54,GBP,N
T0000489,C00421,ADV019,PRD0004,2024-11-17,1902.63,38.17,GBP,N
T0000490,C00192,ADV037,PRD0017,30/06/2025,7431.63,177.91,GBP,N
T0000491,C00273,ADV023,PRD0029,05/09/2025,6249.55,25.77,GBP,N
T0000492,C00382,ADV040,PRD0023,2025-05-25,5221.69,150.68,GBP,N
T0000493,C00323,ADV022,PRD0001,2025-04-23,1148.35,21.47,GBP,N
T0000494,C00075,ADV003,PRD0008,06/10/2025,3098.23,61.54,GBP,N
T0000495,C00265,ADV055,PRD0013,04/04/2024,654.41,14.24,GBP,N
T0000496,C00494,ADV018,PRD0010,22/10/2024,982.43,17.11,GBP,N
T0000497,C00169,ADV058,PRD0026,2024-04-27,-6003.72,-176.54,GBP,Y
T0000498,C00131,ADV009,PRD0026,2024-09-19,7744.76,139.37,GBP,N
T0000499,C00172,ADV033,PRD0037,2024-05-13,2942.92,67.9,GBP,N
T0000500,C00032,ADV027,PRD0015,2025-06-06,749.87,13.79,GBP,N
T0000501,C00070,ADV047,PRD0037,2024-01-30,1570.21,35.06,GBP,N
T0000502,C00071,ADV005,PRD0011,2025-06-29,2580.56,53.56,GBP,N
T0000503,C00073,ADV039,PRD0014,16/08/2024,-14166.88,-103.21,GBP,Y
T0000504,C00481,ADV045,PRD0015,2025-01-29,2061.51,56.1,GBP,N
T0000505,C00168,ADV021,PRD0025,2025-05-26,1016.15,8.23,GBP,N
T0000506,C00383,ADV059,PRD0030,02/09/2024,1290.75,33.1,GBP,N
T0000507,C00148,ADV004,PRD0009,30/12/2024,1701.82,38.12,GBP,N
T0000508,C00232,ADV040,PRD0040,2024-12-03,2242.26,20.34,GBP,N
T0000509,C00409,ADV047,PRD0034,2024-09-16,2872.61,56.88,GBP,N
T0000510,C00172,ADV033,PRD0036,2024-05-19,20074.27,321.61,GBP,N
T0000511,C00230,ADV049,PRD0009,04/11/2024,2157.76,46.4,GBP,N
T0000512,C00445,ADV054,PRD0001,2025-11-26,562.8,6.14,GBP,N
T0000513,C00086,ADV030,PRD0001,2025-01-15,8663.31,257.52,GBP,N
T0000514,C00177,ADV004,PRD0035,2024-09-10,-1825.33,-38.49,GBP,Y
T0000515,C00375,ADV058,PRD0022,12/11/2024,1841.7,55.04,GBP,N
T0000516,C00053,ADV057,PRD0017,2024-03-13,2180.31,30.38,GBP,N
T0000517,C00380,ADV002,PRD0004,23/08/2025,4680.45,59.74,GBP,N
T0000518,C00162,ADV051,PRD0018,08/10/2025,3999.45,93.06,GBP,N
T0000519,C00222,ADV011,PRD0034,2025-09-29,5340.52,31.96,GBP,N
T0000520,C00139,ADV027,PRD0034,2024-01-26,2658.34,35.52,GBP,N
T0000521,C00447,ADV045,PRD0008,27/01/2024,3752.45,126.49,GBP,N
T0000522,C00443,ADV057,PRD0008,26/11/2025,1391.57,19.12,GBP,N
T0000523,C00249,ADV043,PRD0026,03/11/2024,1414.29,29.02,GBP,N
T0000524,C00148,ADV004,PRD0010,2024-12-11,2096.0,11.89,GBP,N
T0000525,C00090,ADV040,PRD0010,2025-09-23,2401.1,70.0,GBP,N
T0000526,C00150,ADV027,PRD0018,28/03/2025,805.73,6.41,GBP,N
T0000527,C00348,ADV049,PRD0017,2024-09-26,1240.64,9.53,GBP,N
T0000528,C00213,ADV012,PRD0013,30/11/2025,10362.45,224.9,GBP,N
T0000529,C00239,ADV053,PRD0025,2024-11-01,9750.79,90.34,GBP,N
T0000530,C00024,ADV031,PRD0035,13/06/2024,-14518.24,-29.04,GBP,Y
T0000531,C00004,ADV015,PRD0019,2025-01-22,9637.83,84.96,GBP,N
T0000532,C00283,ADV037,PRD0016,2025-01-08,7681.28,168.77,GBP,N
T0000533,C00106,ADV021,PRD0022,23/08/2024,15932.11,237.91,GBP,N
T0000534,C00279,ADV012,PRD0013,01/04/2024,6228.05,148.77,GBP,N
T0000535,C00359,ADV056,PRD0025,28/11/2025,2679.92,71.62,GBP,N
T0000536,C00094,ADV038,PRD0004,16/04/2025,2768.7,68.73,GBP,N
T0000537,C00027,ADV044,PRD0036,22/08/2025,4740.85,158.47,GBP,N
T0000538,C00479,ADV003,PRD0008,2024-04-15,5180.41,106.69,GBP,N
T0000539,C00086,ADV030,PRD0016,2024-04-29,3159.65,101.71,GBP,N
T0000540,C00458,ADV033,PRD0039,10/08/2024,2674.62,44.11,GBP,N
T0000541,C00348,ADV049,PRD0033,2025-06-12,3451.15,112.66,GBP,N
T0000542,C00323,ADV022,PRD0013,2024-09-19,1796.75,50.96,GBP,N
T0000543,C00360,ADV003,PRD0039,2024-02-02,25259.9,757.66,GBP,N
T0000544,C00088,ADV045,PRD0010,05/11/2024,5645.07,283.3,GBP,N
T0000545,C00063,ADV006,PRD0007,17/10/2025,635.22,14.66,GBP,N
T0000546,C00375,ADV058,PRD0015,23/10/2025,7738.06,201.8,GBP,N
T0000547,C00460,,PRD0039,2025-08-09,1767.15,51.66,GBP,N
T0000548,C00356,ADV018,PRD0023,2025-05-15,2980.62,88.33,GBP,N
T0000549,C00495,ADV035,PRD0030,11/05/2025,3654.39,97.13,GBP,N
T0000550,C00275,ADV029,PRD0006,2025-07-21,7886.7,212.96,GBP,N
T0000551,C00288,ADV055,PRD0026,19/12/2025,3514.17,69.55,GBP,N
T0000552,C00225,ADV004,PRD0022,07/03/2025,4661.15,65.97,GBP,N
T0000553,C00080,ADV060,PRD0038,25/04/2025,3245.95,22.21,GBP,N
T0000554,C00365,ADV042,PRD0039,2024-01-19,27493.82,572.96,GBP,N
T0000555,C00107,ADV001,,13/06/2025,3513.08,47.97,GBP,N
T0000556,C00421,ADV019,PRD0006,26/12/2024,1680.39,9.42,GBP,N
T0000557,C00287,ADV042,PRD0013,2024-10-15,1171.36,41.12,GBP,N
T0000558,C00400,ADV026,PRD0024,02/02/2024,3690.14,113.73,GBP,N
T0000559,C00272,ADV025,PRD0004,20/04/2025,2467.97,54.37,GBP,N
T0000560,C00396,ADV036,PRD0030,24/02/2024,4267.54,34.0,GBP,N
T0000561,C00202,,PRD0037,14/05/2025,5347.08,104.25,GBP,N
T0000562,C00036,ADV009,PRD0027,06/02/2025,1332.08,27.69,GBP,N
T0000563,C00145,ADV013,PRD0029,03/01/2024,3883.64,59.52,GBP,N
T0000564,C00306,ADV029,PRD0005,25/11/2024,1943.31,66.82,GBP,N
T0000565,C00161,ADV044,PRD0021,28/12/2024,1985.19,59.02,GBP,N
T0000566,C00141,ADV001,PRD0006,21/07/2024,1597.89,14.18,GBP,N
T0000567,C00463,ADV039,PRD0009,2024-03-29,2956.53,71.04,GBP,N
T0000568,C00012,ADV008,PRD0001,2025-09-30,1960.76,6.93,GBP,N
T0000569,C00192,ADV037,PRD0032,20/01/2024,1980.86,48.97,GBP,N
T0000570,C00158,ADV010,PRD0007,2025-06-05,2674.91,72.14,GBP,N
T0000571,C00164,ADV003,PRD0010,14/07/2025,1176.48,39.82,GBP,N
T0000572,C00467,ADV028,PRD0034,2025-05-02,11492.92,22.99,GBP,N
T0000573,C00017,ADV012,PRD0039,01/01/2025,6321.52,224.25,GBP,N
T0000574,C00430,ADV023,PRD0005,2024-09-12,2619.4,28.44,GBP,N
T0000575,C00150,ADV027,PRD0024,2024-06-13,4729.48,129.16,GBP,N
T0000576,C00372,ADV029,PRD0031,30/03/2024,1609.38,16.66,GBP,N
T0000577,C00346,ADV039,PRD0032,2025-02-04,3975.26,82.52,GBP,N
T0000578,C00163,ADV021,PRD0021,01/02/2024,965.71,24.42,GBP,N
T0000579,C00053,ADV057,PRD0040,17/01/2025,3440.67,61.18,GBP,N
T0000580,C00203,ADV037,PRD0001,2025-12-18,4029.66,102.7,GBP,N
T0000581,C00092,ADV007,PRD0030,2025-01-25,2640.44,40.97,GBP,N
T0000582,C00122,ADV022,PRD0008,2025-09-03,-6866.29,-90.89,GBP,Y
T0000583,C00182,ADV053,PRD0027,2024-04-14,1799.43,21.94,GBP,N
T0000584,C00274,ADV024,PRD0018,30/10/2025,4055.33,20.53,GBP,N
T0000585,C00456,ADV044,PRD0010,2025-09-27,5889.55,117.34,GBP,N
T0000586,C00023,ADV050,PRD0013,27/05/2025,5736.35,81.5,GBP,N
T0000587,C00487,ADV045,PRD0034,2024-02-14,3560.64,125.75,GBP,N
T0000588,C00304,ADV024,PRD0017,06/02/2024,15374.03,233.91,GBP,N
T0000589,C00092,ADV007,PRD0003,27/01/2025,7218.65,231.01,GBP,N
T0000590,C00004,ADV015,PRD0025,2025-04-07,6403.67,12.81,GBP,N
T0000591,C00206,ADV045,PRD0026,16/06/2025,1940.63,47.64,GBP,N
T0000592,C00074,ADV014,PRD0014,2024-01-19,3885.56,89.56,GBP,N
T0000593,C00474,ADV055,PRD0002,2025-09-08,2281.81,71.23,GBP,N
T0000594,C00015,ADV033,PRD0014,2024-05-30,21495.47,814.86,GBP,N
T0000595,C00078,ADV025,PRD0019,15/02/2024,5039.67,123.29,GBP,N
T0000596,C00298,ADV057,PRD0019,19/12/2024,1881.36,68.83,GBP,N
T0000597,C00457,ADV002,PRD0020,07/05/2024,7669.74,128.22,GBP,N
T0000598,C00361,ADV032,PRD0035,25/11/2025,9477.6,141.87,GBP,N
T0000599,C00487,ADV045,PRD0037,2024-04-01,2211.19,67.86,GBP,N
T0000600,C00469,ADV031,PRD0025,12/07/2025,4231.38,97.55,GBP,N
T0000601,C00159,ADV028,PRD0003,2024-06-17,31759.31,993.03,GBP,N
T0000602,C00104,ADV022,PRD0029,16/07/2024,3776.66,43.48,GBP,N
T0000603,C00277,ADV012,PRD0017,24/12/2025,4952.84,84.37,GBP,N
T0000604,C00233,ADV057,PRD0010,2025-10-22,54971.45,1256.57,GBP,N
T0000605,C00337,ADV030,PRD0009,30/03/2024,3617.52,72.17,GBP,N
T0000606,C00225,ADV028,PRD0034,02/10/2024,1303.16,38.08,GBP,N
T0000607,C00346,ADV039,PRD0029,2025-04-19,1599.2,78.49,GBP,N
T0000608,C00196,ADV016,PRD0013,2025-02-25,4106.73,75.92,GBP,N
T0000609,C00470,ADV043,PRD0012,2024-12-15,7152.54,246.69,GBP,N
T0000610,C00134,ADV011,PRD0014,2025-11-21,1700.67,30.35,GBP,N
T0000611,C00184,ADV039,PRD0015,27/05/2024,618.26,3.44,GBP,N
T0000612,C00226,ADV041,PRD0008,05/07/2024,5966.73,31.39,GBP,N
T0000613,C00137,ADV060,PRD0030,2025-08-17,3019.82,31.98,GBP,N
T0000614,C00222,ADV011,PRD0023,22/12/2025,2349.55,4.7,GBP,N
T0000615,C00270,ADV039,PRD0020,2025-01-02,1675.46,30.58,GBP,N
T0000616,C00240,ADV050,PRD0031,2024-01-08,-9595.01,-256.75,GBP,Y
T0000617,C00495,ADV035,PRD0039,01/05/2024,3135.04,6.27,GBP,N
T0000618,C00305,ADV047,PRD0007,2024-03-06,-1154.71,-18.48,GBP,Y
T0000619,C00040,ADV016,PRD0023,24/07/2025,1518.25,11.2,GBP,N
T0000620,C00236,ADV030,PRD0005,2025-09-24,2440.4,79.78,GBP,N
T0000621,C00305,ADV047,PRD0022,27/03/2025,1016.73,33.4,GBP,N
T0000622,C00103,ADV036,PRD0024,2024-04-17,2300.87,53.71,GBP,N
T0000623,C00030,ADV050,PRD0029,14/09/2025,9823.3,203.19,GBP,N
T0000624,C00226,ADV041,PRD0038,12/08/2025,7582.2,118.83,GBP,N
T0000625,C00013,ADV050,PRD0013,01/12/2024,8646.0,163.17,GBP,N
T0000626,C00058,ADV019,PRD0017,2024-07-05,8509.56,306.52,GBP,N
T0000627,C00169,ADV058,PRD0033,05/12/2024,4136.04,109.44,GBP,N
T0000628,C00121,ADV008,PRD0035,2024-06-01,5009.53,113.65,GBP,N
T0000629,C00396,ADV036,PRD0009,19/04/2025,798.38,30.71,GBP,N
T0000630,C00066,ADV030,PRD0040,28/12/2025,-6990.03,-154.81,GBP,Y
T0000631,C00086,ADV030,PRD0025,2024-02-17,6260.57,146.49,GBP,N
T0000632,C00220,ADV035,PRD0009,2025-11-03,4451.63,69.25,GBP,N
T0000633,C00042,ADV057,PRD0025,2025-10-23,4417.75,17.34,GBP,N
T0000634,C00221,ADV051,PRD0012,2024-08-09,1415.48,29.62,GBP,N
T0000635,C00098,ADV010,PRD0015,25/05/2024,2399.3,38.08,GBP,N
T0000636,C00386,ADV048,PRD0019,17/04/2024,918.91,26.36,GBP,N
T0000637,C00269,ADV022,PRD0035,2024-03-18,2379.85,14.19,GBP,N
T0000638,C00474,ADV055,PRD0021,18/08/2025,2897.14,19.15,GBP,N
T0000639,C00135,ADV019,PRD0025,2025-07-09,2062.72,41.0,GBP,N
T0000640,C00432,ADV032,PRD0029,22/01/2025,9950.81,120.54,GBP,N
T0000641,C00356,ADV018,PRD0017,2025-01-03,1750.22,24.86,GBP,N
T0000642,C00124,ADV040,PRD0023,2025-05-18,4832.94,95.27,GBP,N
T0000643,C00395,ADV028,PRD0007,24/03/2024,4326.64,41.31,GBP,N
T0000644,C00055,ADV051,PRD0027,24/11/2024,3106.52,56.21,GBP,N
T0000645,C00238,ADV001,PRD0012,21/12/2025,5893.93,225.71,GBP,N
T0000646,C00154,ADV038,,26/06/2024,5096.08,103.69,GBP,N
T0000647,C00382,ADV040,PRD0019,06/07/2025,-2605.38,-42.02,GBP,Y
T0000648,C00468,ADV041,PRD0032,2024-05-26,11381.94,244.57,GBP,N
T0000649,C00215,ADV054,PRD0002,2025-05-19,3209.24,39.18,GBP,N
T0000650,C00210,ADV024,PRD0009,07/07/2025,6237.92,149.01,GBP,N
T0000651,C00049,ADV021,PRD0018,30/11/2024,1476.3,42.55,GBP,N
T0000652,C00167,ADV059,PRD0014,18/09/2024,1638.96,22.91,GBP,N
T0000653,C00183,ADV009,PRD0010,2025-11-09,4219.83,61.53,GBP,N
T0000654,C00222,ADV011,PRD0018,2024-11-02,27145.18,660.75,GBP,N
T0000655,C00380,ADV002,PRD0031,2025-12-27,1210.69,2.88,GBP,N
T0000656,C00097,ADV047,PRD0002,2024-08-15,1290.47,42.33,GBP,N
T0000657,C00071,ADV005,PRD0015,2025-04-16,1866.83,22.31,GBP,N
T0000658,C00378,ADV034,PRD0022,2025-07-31,-2483.65,-4.97,GBP,Y
T0000659,C00125,ADV023,PRD0013,2024-10-09,3852.75,77.64,GBP,N
T0000660,C00209,ADV047,PRD0013,06/03/2025,8994.86,76.96,GBP,N
T0000661,C00185,ADV010,PRD0010,10/11/2024,3147.35,17.37,GBP,N
T0000662,C00334,ADV038,PRD0005,06/07/2025,6102.46,56.61,GBP,N
T0000663,C00271,ADV046,PRD0029,21/08/2024,3725.17,71.47,GBP,N
